Account,T/D,S/D,Currency,Type,Side,Symbol,Qty,Price,Exec Time,Comm,SEC,TAF,NSCC,Nasdaq,ECN Remove,ECN Add,Gross Proceeds,Net Proceeds,Clr Broker,Liq,Note
DLE91628,03/19/2020,03/23/2020,USD,2,B,SPXS,59,21.93,10:16:45,0.99,0,0,0.033,0.0009263,0,0,-1293.87,-1294.8939263,MNGD,,
DLE91628,03/19/2020,03/23/2020,USD,2,S,SPXS,14,22.03,10:17:26,0.99,0.01,0.01,0.033,0.0002198,0,0,308.42,307.3767802,EDGX,B,
DLE91628,03/19/2020,03/23/2020,USD,2,S,SPXS,11,22.17,10:17:34,0.99,0.01,0.01,0.033,0.0001727,0,0,243.87,242.8268273,EDGX,BB,
DLE91628,03/19/2020,03/23/2020,USD,2,S,SPXS,34,21.95,10:18:06,0.99,0.02,0.01,0.033,0.0005338,0,0,746.3,745.2464662,MNGD,,
DLE91628,03/19/2020,03/23/2020,USD,2,B,SPXS,62,22.02,15:02:39,0.99,0,0,0.033,0.0009734,0,0,-1365.24,-1366.2639734,MNGD,,
DLE91628,03/19/2020,03/23/2020,USD,2,S,SPXS,15,22.24,15:10:13,0.99,0.01,0.01,0.033,0.0002355,0,0,333.6,332.5567645,EDGX,B,
DLE91628,03/19/2020,03/23/2020,USD,2,S,SPXS,11,22.3801,15:10:55,0.99,0.01,0.01,0.033,0.0001727,0,0,246.1811,245.1379273,MNGD,,
DLE91628,03/19/2020,03/23/2020,USD,2,S,SPXS,36,22.030253,15:11:29,0.99,0.02,0.01,0.033,0.0005652,0,0,793.089108,792.0355428,MNGD,,
DLE91628,03/20/2020,03/24/2020,USD,2,B,SPXS,100,22.56,09:44:06,0.99,0,0,0.033,0.00157,0,0,-2256,-2257.02457,MNGD,,
DLE91628,03/20/2020,03/24/2020,USD,2,S,SPXS,25,22.63,09:44:11,0.99,0.02,0.01,0.033,0.0003925,0,0,565.75,564.6966075,EDGX,B,
DLE91628,03/20/2020,03/24/2020,USD,2,S,SPXS,37,22.65,09:44:14,0.99,0.02,0.01,0.033,0.0005809,0,0,838.05,836.9964191,MNGD,,
DLE91628,03/20/2020,03/24/2020,USD,2,S,SPXS,38,22.65,09:44:15,0.99,0.02,0.01,0.033,0.0005966,0,0,860.7,859.6464034,MNGD,,
DLE91628,03/20/2020,03/24/2020,USD,2,B,SPXS,129,22.9,12:05:09,0.99,0,0,0.033,0.0020253,0,0,-2954.1,-2955.1250253,MNGD,,
DLE91628,03/20/2020,03/24/2020,USD,2,S,SPXS,32,22.93,12:05:29,0.99,0.02,0.01,0.033,0.0005024,0,0,733.76,732.7064976,EDGX,B,
DLE91628,03/20/2020,03/24/2020,USD,2,S,SPXS,24,22.98,12:06:38,0.99,0.02,0.01,0.033,0.0003768,0,0,551.52,550.4666232,EDGX,B,
DLE91628,03/20/2020,03/24/2020,USD,2,S,SPXS,18,23.15,12:08:26,0.99,0.01,0.01,0.033,0.0002826,0,0,416.7,415.6567174,EDGX,B,
DLE91628,03/20/2020,03/24/2020,USD,2,S,SPXS,55,23.1601,12:10:29,0.99,0.03,0.01,0.033,0.0008635,0,0,1273.8055,1272.7416365,MNGD,,
DLE91628,03/23/2020,03/25/2020,USD,3,SS,AMD,98,39.35,09:38:16,0.99,0.09,0.02,0.033,0.0015386,0,0,3856.3,3855.1654614,MNGD,,
DLE91628,03/23/2020,03/25/2020,USD,3,BC,AMD,49,39.22,09:39:12,0.99,0,0,0.033,0.0007693,0,0,-1921.78,-1922.8037693,EDGX,Y,
DLE91628,03/23/2020,03/25/2020,USD,3,BC,AMD,24,39.07,09:39:25,0.99,0,0,0.033,0.0003768,0,0,-937.68,-938.7033768,EDGX,Y,
DLE91628,03/23/2020,03/25/2020,USD,3,BC,AMD,25,39.0999,09:39:33,0.99,0,0,0.033,0.0003925,0,0,-977.4975,-978.5208925,MNGD,,
DLE91628,03/23/2020,03/25/2020,USD,3,SS,INTC,153,47.6,11:23:20,0.99,0.17,0.02,0.033,0.0024021,0,0,7282.8,7281.5845979,MNGD,,
DLE91628,03/23/2020,03/25/2020,USD,3,BC,INTC,153,48.0799,11:31:14,0.99,0,0,0.033,0.0024021,0,0,-7356.2247,-7357.2501021,MNGD,,
DLE91628,03/23/2020,03/25/2020,USD,3,SS,INTC,153,47.5602,11:42:12,0.99,0.17,0.02,0.033,0.0024021,0,0,7276.7106,7275.4951979,MNGD,,
DLE91628,03/23/2020,03/25/2020,USD,3,BC,INTC,38,47.43,11:43:52,0.99,0,0,0.033,0.0005966,0,0,-1802.34,-1803.3635966,EDGX,Y,
DLE91628,03/23/2020,03/25/2020,USD,3,BC,INTC,28,47.34,11:43:55,0.99,0,0,0.033,0.0004396,0,0,-1325.52,-1326.5434396,EDGX,Y,
DLE91628,03/23/2020,03/25/2020,USD,3,BC,INTC,21,47.33,11:43:59,0.99,0,0,0.033,0.0003297,0,0,-993.93,-994.9533297,EDGX,Y,
DLE91628,03/23/2020,03/25/2020,USD,3,BC,INTC,66,47.3799,11:44:52,0.99,0,0,0.033,0.0010362,0,0,-3127.0734,-3128.0974362,MNGD,,
DLE91628,03/23/2020,03/25/2020,USD,2,B,SPXL,100,17.15,12:00:11,0.99,0,0,0.033,0.00157,0,0,-1715,-1716.02457,MNGD,,
DLE91628,03/23/2020,03/25/2020,USD,2,S,SPXL,100,17.045,12:00:38,0.99,0.04,0.02,0.033,0.00157,0,0,1704.5,1703.41543,MNGD,,
DLE91628,03/23/2020,03/25/2020,USD,2,B,SPXL,100,17.625,12:18:39,0.99,0,0,0.033,0.00157,0,0,-1762.5,-1763.52457,MNGD,,
DLE91628,03/23/2020,03/25/2020,USD,2,S,SPXL,25,17.67,12:18:57,0.99,0.01,0.01,0.033,0.0003925,0,0,441.75,440.7066075,EDGX,B,
DLE91628,03/23/2020,03/25/2020,USD,2,S,SPXL,75,17.68,12:19:04,0.99,0.03,0.01,0.033,0.0011775,0,0,1326,1324.9358225,MNGD,,
DLE91628,03/23/2020,03/25/2020,USD,2,B,SPXL,111,17.97,12:41:05,0.99,0,0,0.033,0.0017427,0,0,-1994.67,-1995.6947427,MNGD,,
DLE91628,03/23/2020,03/25/2020,USD,2,S,SPXL,27,18.03,12:41:46,0.99,0.02,0.01,0.033,0.0004239,0,0,486.81,485.7565761,EDGX,B,
DLE91628,03/23/2020,03/25/2020,USD,2,S,SPXL,21,18.0607,12:41:58,0.99,0.01,0.01,0.033,0.0003297,0,0,379.2747,378.2313703,MNGD,,
DLE91628,03/23/2020,03/25/2020,USD,2,S,SPXL,15,18.16,12:42:47,0.99,0.01,0.01,0.033,0.0002355,0,0,272.4,271.3567645,EDGX,B,
DLE91628,03/23/2020,03/25/2020,USD,2,S,SPXL,12,18.18,12:43:21,0.99,0.01,0.01,0.033,0.0001884,0,0,218.16,217.1168116,EDGX,B,
DLE91628,03/23/2020,03/25/2020,USD,2,S,SPXL,36,18.47,12:48:21,0.99,0.02,0.01,0.033,0.0005652,0,0,664.92,663.8664348,EDGX,B,
DLE91628,03/23/2020,03/25/2020,USD,2,B,SPXS,100,27.29,13:56:30,0.99,0,0,0.033,0.00157,0,0,-2729,-2730.02457,MNGD,,
DLE91628,03/23/2020,03/25/2020,USD,2,S,SPXS,50,27.31,13:56:32,0.99,0.04,0.01,0.033,0.000785,0,0,1365.5,1364.426215,EDGX,BB,
DLE91628,03/23/2020,03/25/2020,USD,2,S,SPXS,12,27.3,13:56:34,0.99,0.01,0.01,0.033,0.0001884,0,0,327.6,326.5568116,MNGD,,
DLE91628,03/23/2020,03/25/2020,USD,2,S,SPXS,38,27.32,13:56:35,0.99,0.03,0.01,0.033,0.0005966,0,0,1038.16,1037.0964034,MNGD,,
DLE91628,03/23/2020,03/25/2020,USD,2,B,SPXS,100,27.72,15:10:34,0.99,0,0,0.033,0.00157,0,0,-2772,-2773.02457,MNGD,,
DLE91628,03/23/2020,03/25/2020,USD,2,S,SPXS,25,27.7705,15:10:47,0.99,0.02,0.01,0.033,0.0003925,0,0,694.2625,693.2091075,MNGD,,
DLE91628,03/23/2020,03/25/2020,USD,2,S,SPXS,75,27.75,15:10:58,0.99,0.05,0.01,0.033,0.0011775,0,0,2081.25,2080.1658225,MNGD,,
DLE91628,03/24/2020,03/26/2020,USD,2,B,SPXL,153,20.85,10:15:01,0.99,0,0,0.033,0.0024021,0,0,-3190.05,-3191.0754021,MNGD,,
DLE91628,03/24/2020,03/26/2020,USD,2,S,SPXL,38,20.91,10:16:00,0.99,0.02,0.01,0.033,0.0005966,0,0,794.58,793.5264034,MNGD,,
DLE91628,03/24/2020,03/26/2020,USD,2,S,SPXL,115,20.8804,10:18:01,0.99,0.06,0.02,0.033,0.0018055,0,0,2401.246,2400.1411945,MNGD,,
DLE91628,03/24/2020,03/26/2020,USD,2,B,SPXS,100,21.41,13:05:54,0.99,0,0,0.033,0.00157,0,0,-2141,-2142.02457,MNGD,,
DLE91628,03/24/2020,03/26/2020,USD,2,S,SPXS,25,21.47,13:07:02,0.99,0.02,0.01,0.033,0.0003925,0,0,536.75,535.6966075,MNGD,,
DLE91628,03/24/2020,03/26/2020,USD,2,S,SPXS,18,21.55,13:07:15,0.99,0.01,0.01,0.033,0.0002826,0,0,387.9,386.8567174,MNGD,,
DLE91628,03/24/2020,03/26/2020,USD,2,S,SPXS,14,21.6205,13:07:36,0.99,0.01,0.01,0.033,0.0002198,0,0,302.687,301.6437802,MNGD,,
DLE91628,03/24/2020,03/26/2020,USD,2,S,SPXS,43,21.4505,13:08:14,0.99,0.03,0.01,0.033,0.0006751,0,0,922.3715,921.3078249,MNGD,,
DLE91628,03/24/2020,03/26/2020,USD,2,B,SPXL,100,21.7882,15:00:00,0.99,0,0,0.033,0.00157,0,0,-2178.82,-2179.84457,MNGD,,
DLE91628,03/24/2020,03/26/2020,USD,2,S,SPXL,100,21.84,15:01:26,0.99,0.05,0.02,0.033,0.00157,0,0,2184,2182.90543,EDGX,BB,
DLE91628,03/25/2020,03/27/2020,USD,2,B,SPXS,100,19.16,09:51:17,0.99,0,0,0.033,0.00157,0,0,-1916,-1917.02457,MNGD,,
DLE91628,03/25/2020,03/27/2020,USD,2,S,SPXS,25,19.2005,09:51:25,0.99,0.02,0.01,0.033,0.0003925,0,0,480.0125,478.9591075,MNGD,,
DLE91628,03/25/2020,03/27/2020,USD,2,S,SPXS,18,19.3101,09:51:49,0.99,0.01,0.01,0.033,0.0002826,0,0,347.5818,346.5385174,MNGD,,
DLE91628,03/25/2020,03/27/2020,USD,2,S,SPXS,14,19.48,09:52:42,0.99,0.01,0.01,0.033,0.0002198,0,0,272.72,271.6767802,EDGX,B,
DLE91628,03/25/2020,03/27/2020,USD,2,S,SPXS,43,19.7404,09:56:31,0.99,0.02,0.01,0.033,0.0006751,0,0,848.8372,847.7835249,MNGD,,
DLE91628,03/25/2020,03/27/2020,USD,2,B,SPXL,100,22.0198,10:21:54,0.99,0,0,0.033,0.00157,0,0,-2201.98,-2203.00457,MNGD,,
DLE91628,03/25/2020,03/27/2020,USD,2,S,SPXL,25,22.09,10:22:23,0.99,0.02,0.01,0.033,0.0003925,0,0,552.25,551.1966075,EDGX,B,
DLE91628,03/25/2020,03/27/2020,USD,2,S,SPXL,75,22.1,10:22:53,0.99,0.04,0.01,0.033,0.0011775,0,0,1657.5,1656.4258225,MNGD,,
DLE91628,03/25/2020,03/27/2020,USD,2,B,SPXL,100,22.18,10:30:06,0.99,0,0,0.033,0.00157,0,0,-2218,-2219.02457,MNGD,,
DLE91628,03/25/2020,03/27/2020,USD,2,S,SPXL,25,22.24,10:30:11,0.99,0.02,0.01,0.033,0.0003925,0,0,556,554.9466075,EDGX,B,
DLE91628,03/25/2020,03/27/2020,USD,2,S,SPXL,75,22.1902,10:32:14,0.99,0.04,0.01,0.033,0.0011775,0,0,1664.265,1663.1908225,MNGD,,
DLE91628,03/25/2020,03/27/2020,USD,2,B,SPXS,100,18.89,12:10:25,0.99,0,0,0.033,0.00157,0,0,-1889,-1890.02457,MNGD,,
DLE91628,03/25/2020,03/27/2020,USD,2,S,SPXS,100,18.8109,12:11:01,0.99,0.05,0.02,0.033,0.00157,0,0,1881.09,1879.99543,MNGD,,
DLE91628,03/25/2020,03/27/2020,USD,2,B,SPXS,100,17.4461,15:43:03,0.99,0,0,0.033,0.00157,0,0,-1744.61,-1745.63457,MNGD,,
DLE91628,03/25/2020,03/27/2020,USD,2,S,SPXS,25,17.52,15:43:56,0.99,0.01,0.01,0.033,0.0003925,0,0,438,436.9566075,EDGX,B,
DLE91628,03/25/2020,03/27/2020,USD,2,S,SPXS,75,17.461,15:44:04,0.99,0.03,0.01,0.033,0.0011775,0,0,1309.575,1308.5108225,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,B,SPXS,100,17.9691,09:45:25,0.99,0,0,0.033,0.00157,0,0,-1796.91,-1797.93457,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,S,SPXS,25,18.09,09:46:37,0.99,0.01,0.01,0.033,0.0003925,0,0,452.25,451.2066075,EDGX,B,
DLE91628,03/26/2020,03/30/2020,USD,2,S,SPXS,75,18.01,09:47:30,0.99,0.03,0.01,0.033,0.0011775,0,0,1350.75,1349.6858225,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,B,SPXS,100,18.12,09:50:29,0.99,0,0,0.033,0.00157,0,0,-1812,-1813.02457,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,S,SPXS,25,18.18,09:50:53,0.99,0.02,0.01,0.033,0.0003925,0,0,454.5,453.4466075,EDGX,B,
DLE91628,03/26/2020,03/30/2020,USD,2,S,SPXS,75,18.13,09:51:06,0.99,0.04,0.01,0.033,0.0011775,0,0,1359.75,1358.6758225,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,B,SPXS,100,18.21,09:51:22,0.99,0,0,0.033,0.00157,0,0,-1821,-1822.02457,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,S,SPXS,100,18.1009,09:51:56,0.99,0.05,0.02,0.033,0.00157,0,0,1810.09,1808.99543,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,B,SPXS,100,17.16,10:15:00,0.99,0,0,0.033,0.00157,0,0,-1716,-1717.02457,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,S,SPXS,100,17.1105,10:15:19,0.99,0.04,0.02,0.033,0.00157,0,0,1711.05,1709.96543,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,B,SPXS,100,17.19,10:16:04,0.99,0,0,0.033,0.00157,0,0,-1719,-1720.02457,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,S,SPXS,100,17.1305,10:16:11,0.99,0.04,0.02,0.033,0.00157,0,0,1713.05,1711.96543,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,B,SPXL,100,26.0984,10:19:15,0.99,0,0,0.033,0.00157,0,0,-2609.84,-2610.86457,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,S,SPXL,25,26.25,10:20:15,0.99,0.02,0.01,0.033,0.0003925,0,0,656.25,655.1966075,EDGX,B,
DLE91628,03/26/2020,03/30/2020,USD,2,S,SPXL,18,26.22,10:20:34,0.99,0.02,0.01,0.033,0.0002826,0,0,471.96,470.9067174,EDGX,B,
DLE91628,03/26/2020,03/30/2020,USD,2,S,SPXL,57,26.1507,10:20:37,0.99,0.04,0.01,0.033,0.0008949,0,0,1490.5899,1489.5160051,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,B,SPXL,100,26.1923,10:23:11,0.99,0,0,0.033,0.00157,0,0,-2619.23,-2620.25457,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,S,SPXL,100,25.9707,10:23:54,0.99,0.06,0.02,0.033,0.00157,0,0,2597.07,2595.96543,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,B,SPXS,100,16.86,10:23:57,0.99,0,0,0.033,0.00157,0,0,-1686,-1687.02457,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,S,SPXS,100,16.76,10:24:18,0.99,0.04,0.02,0.033,0.00157,0,0,1676,1674.91543,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,B,SPXS,100,16.9,10:28:00,0.99,0,0,0.033,0.00157,0,0,-1690,-1691.02457,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,S,SPXS,100,16.81,10:29:49,0.99,0.04,0.02,0.033,0.00157,0,0,1681,1679.91543,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,B,SPXS,100,17.2691,10:48:38,0.99,0,0,0.033,0.00157,0,0,-1726.91,-1727.93457,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,S,SPXS,100,17,10:56:09,0.99,0.04,0.02,0.033,0.00157,0,0,1700,1698.91543,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,B,SPXS,110,16.65,12:20:31,0.99,0,0,0.033,0.001727,0,0,-1831.5,-1832.524727,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,S,SPXS,110,16.53,12:22:06,0.99,0.05,0.02,0.033,0.001727,0,0,1818.3,1817.205273,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,B,SPXS,100,16.515,15:48:25,0.99,0,0,0.033,0.00157,0,0,-1651.5,-1652.52457,MNGD,,
DLE91628,03/26/2020,03/30/2020,USD,2,S,SPXS,100,15.93,15:50:19,0.99,0.04,0.02,0.033,0.00157,0,0,1593,1591.91543,MNGD,,
DLE91628,03/27/2020,03/31/2020,USD,3,SS,XOM,202,36.47,10:16:23,0.99,0.17,0.03,0.033,0.0031714,0,0,7366.94,7365.7138286,MNGD,,
DLE91628,03/27/2020,03/31/2020,USD,3,BC,XOM,202,36.6071,10:17:01,0.99,0,0,0.033,0.0031714,0,0,-7394.6342,-7395.6603714,MNGD,,
DLE91628,03/30/2020,04/01/2020,USD,2,B,JNJ,50,130.54,09:47:23,0.99,0,0,0.033,0.000785,0,0,-6527,-6528.023785,MNGD,,
DLE91628,03/30/2020,04/01/2020,USD,2,S,JNJ,50,129.5,09:48:56,0.99,0.15,0.01,0.033,0.000785,0,0,6475,6473.816215,MNGD,,
DLE91628,03/30/2020,04/01/2020,USD,2,B,AIM,250,3.26,10:20:24,1,0,0,0.033,0.003925,0,0,-815,-816.036925,MNGD,,
DLE91628,03/30/2020,04/01/2020,USD,2,S,AIM,125,3.2601,10:20:26,0.99,0.01,0.02,0.033,0.0019625,0,0,407.5125,406.4575375,MNGD,,
DLE91628,03/30/2020,04/01/2020,USD,2,S,AIM,62,3.29,10:20:28,0.99,0.01,0.01,0.033,0.0009734,0,0,203.98,202.9360266,EDGX,B,
DLE91628,03/30/2020,04/01/2020,USD,2,S,AIM,63,3.2757,10:20:33,0.99,0.01,0.01,0.033,0.0009891,0,0,206.3691,205.3251109,MNGD,,
DLE91628,03/31/2020,04/02/2020,USD,3,SS,CCL,250,11.921,09:49:51,1,0.08,0.03,0.033,0.003925,0,0,2980.25,2979.103075,MNGD,,
DLE91628,03/31/2020,04/02/2020,USD,3,BC,CCL,250,12.0585,09:50:28,1,0,0,0.033,0.003925,0,0,-3014.625,-3015.661925,MNGD,,
DLE91628,03/31/2020,04/02/2020,USD,2,B,SPXS,197,15.394162,12:25:02,0.99,0,0,0.033,0.0030929,0,0,-3032.649914,-3033.6760069,MNGD,,
DLE91628,03/31/2020,04/02/2020,USD,2,S,SPXS,49,15.425,12:25:27,0.99,0.02,0.01,0.033,0.0007693,0,0,755.825,754.7712307,MNGD,,
DLE91628,03/31/2020,04/02/2020,USD,2,S,SPXS,37,15.4701,12:25:52,0.99,0.02,0.01,0.033,0.0005809,0,0,572.3937,571.3401191,MNGD,,
DLE91628,03/31/2020,04/02/2020,USD,2,S,SPXS,55,15.5005,12:28:28,0.99,0.02,0.01,0.033,0.0008635,0,0,852.5275,851.4736365,MNGD,,
DLE91628,03/31/2020,04/02/2020,USD,2,S,SPXS,56,15.47,12:29:56,0.99,0.02,0.01,0.033,0.0008792,0,0,866.32,865.2661208,MNGD,,
DLE91628,04/01/2020,04/03/2020,USD,2,B,SFET,500,3.57,09:36:37,2,0,0,0.033,0.00785,0,0,-1785,-1787.04085,MNGD,,
DLE91628,04/01/2020,04/03/2020,USD,2,S,SFET,125,3.55,09:36:39,0.99,0.01,0.02,0.033,0.0019625,0,0,443.75,442.6950375,EDGX,Y,
DLE91628,04/01/2020,04/03/2020,USD,2,S,SFET,375,3.46,09:36:42,1.5,0.03,0.05,0.033,0.0058875,0,0,1297.5,1295.8811125,MNGD,,
DLE91628,04/01/2020,04/03/2020,USD,2,B,SPXS,180,17.96,14:24:46,0.99,0,0,0.033,0.002826,0,0,-3232.8,-3233.825826,MNGD,,
DLE91628,04/01/2020,04/03/2020,USD,2,S,SPXS,45,18.0505,14:32:50,0.99,0.02,0.01,0.033,0.0007065,0,0,812.2725,811.2187935,MNGD,,
DLE91628,04/01/2020,04/03/2020,USD,2,S,SPXS,135,17.961,14:37:17,0.99,0.06,0.02,0.033,0.0021195,0,0,2424.735,2423.6298805,MNGD,,
DLE91628,04/01/2020,04/03/2020,USD,2,B,SPXS,180,18.09,14:55:23,0.99,0,0,0.033,0.002826,0,0,-3256.2,-3257.225826,MNGD,,
DLE91628,04/01/2020,04/03/2020,USD,2,S,SPXS,180,18.1002,14:58:12,0.99,0.08,0.03,0.033,0.002826,0,0,3258.036,3256.900174,MNGD,,
DLE91628,04/01/2020,04/03/2020,USD,2,B,SPXS,180,18.1496,14:59:05,0.99,0,0,0.033,0.002826,0,0,-3266.928,-3267.953826,MNGD,,
DLE91628,04/01/2020,04/03/2020,USD,2,S,SPXS,180,18.15,15:00:02,0.99,0.08,0.03,0.033,0.002826,0,0,3267,3265.864174,MNGD,,
DLE91628,04/01/2020,04/03/2020,USD,2,B,SPXS,180,18.19,15:08:21,0.99,0,0,0.033,0.002826,0,0,-3274.2,-3275.225826,MNGD,,
DLE91628,04/01/2020,04/03/2020,USD,2,S,SPXS,180,18.16,15:08:54,0.99,0.08,0.03,0.033,0.002826,0,0,3268.8,3267.664174,MNGD,,
DLE91628,04/02/2020,04/06/2020,USD,3,SS,CMCSA,128,33.32,10:27:57,0.99,0.1,0.02,0.033,0.0020096,0,0,4264.96,4263.8149904,MNGD,,
DLE91628,04/02/2020,04/06/2020,USD,3,BC,CMCSA,128,33.55,10:30:22,0.99,0,0,0.033,0.0020096,0,0,-4294.4,-4295.4250096,MNGD,,
DLE91628,04/02/2020,04/06/2020,USD,3,SS,AAPL,10,240.388,13:20:17,0.99,0.06,0.01,0.033,0.000157,0,0,2403.88,2402.786843,MNGD,,
DLE91628,04/02/2020,04/06/2020,USD,3,BC,AAPL,10,240.41,13:42:30,0.99,0,0,0.033,0.000157,0,0,-2404.1,-2405.123157,MNGD,,
DLE91628,04/03/2020,04/07/2020,USD,3,SS,AAPL,18,241.98,11:14:53,0.99,0.1,0.01,0.033,0.0002826,0,0,4355.64,4354.5067174,MNGD,,
DLE91628,04/03/2020,04/07/2020,USD,3,BC,AAPL,18,242,11:49:59,0.99,0,0,0.033,0.0002826,0,0,-4356,-4357.0232826,MNGD,,
DLE91628,04/06/2020,04/08/2020,USD,3,SS,ROST,21,81.95,10:31:38,0.99,0.04,0.01,0.033,0.0003297,0,0,1720.95,1719.8766703,MNGD,,
DLE91628,04/06/2020,04/08/2020,USD,3,BC,ROST,21,82.44,10:38:56,0.99,0,0,0.033,0.0003297,0,0,-1731.24,-1732.2633297,EDGX,Y,
DLE91628,04/06/2020,04/08/2020,USD,3,SS,ROST,24,81.86,10:51:33,0.99,0.05,0.01,0.033,0.0003768,0,0,1964.64,1963.5566232,MNGD,,
DLE91628,04/06/2020,04/08/2020,USD,3,BC,ROST,24,83.23,11:29:41,0.99,0,0,0.033,0.0003768,0,0,-1997.52,-1998.5433768,MNGD,,
DLE91628,04/08/2020,04/13/2020,USD,2,B,SPXS,93,12.56,15:33:46,0.99,0,0,0.033,0.0014601,0,0,-1168.08,-1169.1044601,MNGD,,
DLE91628,04/08/2020,04/13/2020,USD,2,S,SPXS,46,12.6501,15:35:55,0.99,0.02,0.01,0.033,0.0007222,0,0,581.9046,580.8508778,MNGD,,
DLE91628,04/08/2020,04/13/2020,USD,2,S,SPXS,47,12.66,15:37:16,0.99,0.02,0.01,0.033,0.0007379,0,0,595.02,593.9662621,MNGD,,
DLE91628,04/09/2020,04/14/2020,USD,2,B,SPXS,78,12.1,15:21:42,0.99,0,0,0.033,0.0012246,0,0,-943.8,-944.8242246,MNGD,,
DLE91628,04/09/2020,04/14/2020,USD,2,S,SPXS,78,12.01,15:29:24,0.99,0.03,0.01,0.033,0.0012246,0,0,936.78,935.7157754,MNGD,,
DLE91628,04/14/2020,04/16/2020,USD,3,SS,T,100,30.74,11:06:43,0.99,0.08,0.02,0.033,0.00157,0,0,3074,3072.87543,MNGD,,
DLE91628,04/14/2020,04/16/2020,USD,3,BC,T,100,30.7471,11:09:58,0.99,0,0,0.033,0.00157,0,0,-3074.71,-3075.73457,MNGD,,
DLE91628,04/14/2020,04/16/2020,USD,3,SS,T,200,30.7,11:11:32,0.99,0.15,0.03,0.033,0.00314,0,0,6140,6138.79386,MNGD,,
DLE91628,04/14/2020,04/16/2020,USD,3,BC,T,100,30.6682,11:12:22,0.99,0,0,0.033,0.00157,0,0,-3066.82,-3067.84457,MNGD,,
DLE91628,04/14/2020,04/16/2020,USD,3,BC,T,100,30.6882,11:14:30,0.99,0,0,0.033,0.00157,0,0,-3068.82,-3069.84457,MNGD,,
DLE91628,04/15/2020,04/17/2020,USD,3,SS,BAC,75,22.24,09:45:34,0.99,0.04,0.01,0.033,0.0011775,0,0,1668,1666.9258225,MNGD,,
DLE91628,04/15/2020,04/17/2020,USD,3,BC,BAC,75,22.2799,09:46:40,0.99,0,0,0.033,0.0011775,0,0,-1670.9925,-1672.0166775,MNGD,,
DLE91628,04/16/2020,04/20/2020,USD,2,B,MS,130,37.335,10:17:08,0.99,0,0,0.033,0.002041,0,0,-4853.55,-4854.575041,MNGD,,
DLE91628,04/16/2020,04/20/2020,USD,2,S,MS,65,37.37,10:18:07,0.99,0.06,0.01,0.033,0.0010205,0,0,2429.05,2427.9559795,EDGX,V,
DLE91628,04/16/2020,04/20/2020,USD,2,S,MS,65,37.3601,10:18:12,0.99,0.06,0.01,0.033,0.0010205,0,0,2428.4065,2427.3124795,MNGD,,
DLE91628,04/16/2020,04/20/2020,USD,2,B,MS,100,37.3,10:20:44,0.99,0,0,0.033,0.00157,0,0,-3730,-3731.02457,MNGD,,
DLE91628,04/16/2020,04/20/2020,USD,2,S,MS,100,37.29,10:21:34,0.99,0.09,0.02,0.033,0.00157,0,0,3729,3727.86543,EDGX,V,
DLE91628,04/17/2020,04/21/2020,USD,3,SS,GILD,42,84.25,09:41:17,0.99,0.08,0.01,0.033,0.0006594,0,0,3538.5,3537.3863406,MNGD,,
DLE91628,04/17/2020,04/21/2020,USD,3,BC,GILD,10,84.03,09:41:38,0.99,0,0,0.033,0.000157,0,0,-840.3,-841.323157,EDGX,Y,
DLE91628,04/17/2020,04/21/2020,USD,3,BC,GILD,32,84.185,09:42:54,0.99,0,0,0.033,0.0005024,0,0,-2693.92,-2694.9435024,MNGD,,
DLE91628,04/17/2020,04/21/2020,USD,2,B,BA,9,150.12,09:50:48,0.99,0,0,0.033,0.0001413,0,0,-1351.08,-1352.1031413,MNGD,,
DLE91628,04/17/2020,04/21/2020,USD,2,S,BA,2,150.6,09:50:59,0.99,0.01,0.01,0.033,3.14E-05,0,0,301.2,300.1569686,EDGX,V,
